id	total	quantity	taste	delivery	document
215222	5	5	5	5	배달도 적당하고, 맛있어요!
215222	4	4	4	5	매워요매워요매워요매워요
215222	1	1	1	1	먹다가 갑자기 씹다 남은거같은 조각이 나오고 안에도 다 안익고... 먹다가 배탈나라는건지... 환불이라도 당장 해줬으면 좋겠네요
215222	4	4	4	3	맛있어요 ㅎㅎ 비와서 배송은 늦었지만 ㅠㅠ
215222	2	3	3	2	콜라는 원래 안주나요....
215222	4	4	4	4	바사삭 맛있어요  굳굳 축구하는날이라 배달이 한시간 넘게 걸렸디만 맛있어요
215222	3	5	5	5	단골인데 맛이랑 양이랑 다 좋았는데 아쉽게 갈비천왕에서 머리카락이 나왔네요 다음부터는 주의 부탁드릴께요 맛이랑 직원 친절은 여전히 착한곳이에요
215222	1	1	1	1	눅진눅진 치킨맛나는 웨지감자와 웨지감자까지 추가햇는데 치킨무도 없고!ㅎㅎㅎㅎㅎㅎㅎㅎㅎ 하하~~~ 하하핳하하하하하ㅏ~~만원짜리 동네치킨도 이렇진않습미다.....
215222	5	4	4	3	배달시간 정확하네요
215222	1	1	2	1	편의점에서도 컵라면사면 나무젓가락을주는데 2만원짜리치킨사서 나무젓가락못받은건 여기가 처음입니다 말해야준대요 참고하세요 나무젓가락아까워하는가게! 젓가락모아서 돈많이버세요!
215222	4	2	4	3	잘먹어ㅆ어요. 배달비 붙는게 많이 아쉬워서 잘 안시킬것 같긴 해요
215222	3	2	2	2	그냥 체인점이랑 비슷한듯. 개인적으로 시켜먹은 건 맛 없었음
215222	4	3	4	5	볼케이노처음 먹어봣는데 맛잇엇어요밥 볶아서 먹으면 맛잇어요
215222	1	3	3	1	배달시간 안지킨거는 바빠서 그럴수도있다고는 생각하지만 이렇게 하나씩 빼고오나요? 달콤소스안왔어요
215222	5	3	4	5	넘맛있게 잘먹었어요~배달 넘빨라요!😊
215222	5	5	5	5	여윽시 맛나는구아!
215222	5	5	5	5	양도 많고 맛있어요~~자주 주문해 먹을거 같아요~
215222	3	3	3	3	그냥그래요....?
215222	1	1	1	1	인간적으로 너무 태웠다 이걸 먹으라는거냐 짜증난다 영업도 끝났고
215222	4	4	4	4	맛있게 잘먹었습니다.
215222	5	5	4	5	여윽시 바사삭이올시다
215222	5	5	4	5	항상 행당점 잘 시켜먹고 있습니다~!지난주에는 살이 다 야들야들 부드러웠는데,이번에는 전반적으로 살이 퍽퍽했어요... ㅠㅠ항상 시켜먹으면 5번중 2번정도는 조리가 더되는건지, 퍽퍽한 느낌이 들 때가 있어요 ㅠㅠ맛이 일관성있게 나오면 더 더 더욱 좋을 것 같아요!!
215222	5	5	5	5	항상 행당점 잘먹고있습니다 ^^ 살이 야들야들 쫄깃해서 너무 좋았어요~~!
215222	4	4	4	4	배달 친절하고 좋아요
215222	1	1	1	1	방금 받았는데 콜라 안 왔네요주문서에 고블링이라고 되어있고ㅡㅡ뭐죠??!2500원 환불해주던지 콜라 가져다주세요
215222	4	4	5	4	맛있다 배송도 잘해주는거같다
215222	5	5	5	4	맛있어요!!! 맛있게 매워서 좋고 배달도 시간안에 와서 좋았어요
215222	5	5	5	5	굽네바사삭..말이 더 필요합니깦
215222	5	5	5	5	맛있네요 느끼하지 않고 좋았어요
215222	5	5	3	5	생각보다는...?그래도 그냥 메뉴가 이런 거 같고 친절신속합니다
215222	5	3	5	4	맛잇어요~치밥해먹으면 꿀맛
215222	5	4	5	4	굽네치킨 맛있어요^^
215222	3	3	2	2	평소에도 늘 시켜먹는 곳인데, 어제는 탄곳이 좀 많이 있었네요.
215222	4	5	4	4	고추바사삭은 진리 조금 많이 튀겨진듯해서 아쉽지만 맛은 뭐 엄지
215222	4	2	4	3	맛있게~잘먹었습니다~
215222	1	1	3	1	이거 너무한거 아닙니까? 오랜만에 시켰는데 엄청 늦게오고 비닐에 포장도 안되서 오고 콜라도 없고 배달비까지 받으면서 이렇게 배달해야됩니까? 콜라 작은건 줘야줘 기본으로 진짜 너무하네 굽네 다신 안시킵니다
215222	5	5	5	5	매우 맛있어요. 구은 거라 부담스럽지 않고 좋네요
215222	5	5	5	3	딥치즈 처음 먹어봤는데 맛있드라구용앞으로 고추 바사삭 파트너는 딥치즈에영
215222	5	5	5	5	넘나리 맛있는 겅 고바삭은 항상 JMT
215222	5	4	5	5	갠적으로 치킨을 별로 안 좋아해서 잘 안시켜  먹는데 굽네가 맛있다고 해서 주문했는데 맛있네요~^^다음엔 다른 걸로 먹어볼려구요~~
215222	1	3	2	2	담백함은 매우 좋았는데 겉 양념은 탄 맛뿐이었어요. 그냥 훈제를 먹는 기분?! 양은 조금 적었구요, 배달은 새벽 2시에 시켜서 그런지 45분 예정에 70분 정도 걸렸어요.
215222	5	5	5	5	맛있어요~~~^^
215222	2	0.0	0.0	0.0	생각보다 빠른배송과 맛은 좋았지만 제가 쌀떡볶이를 추가했는데 떡은 안왔더라고요. 까먹고 사진을 안찍어서 사진은 없지만 실망스럽습니다. 다음엔 주의해주세요
215222	4	4	4	4	너무 맛있었어요 ㅎㅎ
215222	4	4	5	4	핫갈비천왕 진짜 너무 맛있어요ㅠㅠㅠㅠ짱ㅠㅠㅠㅠㅠㅠ
215222	5	5	5	5	맛있어요!!!!!!!!
215222	3	4	4	1	맛은 괜찮음.그런데 원래 콜라 없나요? 콜라 구멍이 있는 거 같던데.그리고 배달원 진짜 극도로 불친절합니다. 누군진 모르겠는데 그렇게 이 일 하기 싫으면 안하면 되지 왜 온갖 인상 구기고 던지듯 주고 가나요? 받는 사람 기분 잡치게?아주 우스꽝스럽다고 생각했습니다.
215222	1	1	1	5	먹는데 머리카락 나왔네요;;;; 다시는 굽네 안 시킬겁니다. 그리고 젓가락도 안 주네요? 원래 안주나요? 아 근데  배달 늦게 받은건 죄송합니다.
215222	4	4	5	5	19900원이었는데 20000원을 냈더니 잔돈 백원안주시네요 아무리백원이라도 잔돈안주시는건좀아니지않나요 백원은 돈이아닌가보네요 다음부터안먹습니다
215222	1	1	1	1	젓가락도안주고 배달은 1시간 20분걸림양도 딴데보다 적음
215222	5	5	5	5	맛있어요 ㅠㅠㅠㅠㅠㅠ
215222	5	5	5	5	배달도 빨라고 담백하니 맛있어요~~
215222	3	4	2	5	닭냄새가 좀 심하네요..
215222	5	5	5	5	맛있어요.다음에도 시킬게요
215222	5	5	5	4	배달도 온다고 했던 시간보다 일찍 오셨고 맛도 좋네용 다음에 또 시켜먹어야겠어용~
215222	4	5	4	2	양또 많고 맛있지만 아쉬운점은 배달 너무 느려요
215222	5	5	5	5	굽네 굽네 짱짱 짱
215222	2	3	3	1	배달1시간반만에 받아서 이렇게 식은치킨 먹은건 첨이네요...  맛있어서 주문하는건데 이번엔 실망이 크네요
215222	1	1	1	2	닭이 너무 타서 딱딱하네요급하셔도 까맣게 탄거면 시간이 걸려도 다시해주셔야하는거아닌가요?
215222	5	5	5	5	소스치밥맛있음ㄹㅇㄹ
215222	4	4	4	4	맛있어여~~자주시켜먹을께여^^
215222	5	5	5	1	존맛존맛존맛존맛존맛
215222	5	5	5	5	존맛존맛존맛존맛존맛
215222	5	3	5	5	맛있어요 굽네~~^^
215222	5	5	5	5	너무 맛있어요 많은 치킨을 먹었지만저는 고추바사삭이 쪼아요 뭔가 튀긴게아니라죄책감도 덜하고 매콤하고 좋아요
215222	5	4	5	5	너무 맛있어요~ 순살 갈비맛천왕~~강츄~~~^^
215222	5	5	5	5	양념 윙이 진짜 맛나요.  치킨생각날땐 좋은것같습니다. 맛나고 양도 좋아요
215222	5	5	5	5	정말 너무도도 맛있습니다
215222	4	3	4	4	믿고 먹는 고추 바사삭
215222	5	4	5	3	고추바사삭 맛있네요
215222	5	4	4	4	즐겨찾는 메뉴즐겨찾는 맛집^^
215222	4	4	5	4	배달도 빨랐고 역시 맛있네여!!
215222	4	4	4	4	항상 맛있게 잘먹고 있어요
215222	5	5	5	5	갈비천왕 처음 먹어봤는데 맛있네요
215222	4	3	4	3	약간의 매콤함이 자꾸자꾸먹게 하네요.중독의 맛!!구워서 양은 적지만 깔끔한 굽네치킨...
215222	5	5	5	5	고추바사삭은 사랑입니다..
215222	4	4	4	3	맥주를 뒤늦게 가져다 주셨지만 그래도 맛있게 잘먹었데요^^
215222	4	4	4	4	ㅁㄹㅂㅊㅈㅊㄷㅍㄷㅍㅈㅍㅈ
215222	4	4	4	4	배달도 빠르고 만족합니다.
215222	2	5	1	1	이렇게까지 식어서 오면 다음에는 안먹겠습니다
215222	5	5	5	5	맛있게 잘 먹었습니다.
215222	5	5	5	5	맛있고 건강한 느낌
215222	5	5	5	5	갈비천왕 맛있네요
215222	5	5	5	5	very good！！！！
215222	5	5	5	4	맛있습니다 근데 콜라가 포함안되어 있네요 양도 적은 편이라 아쉬워요
215222	5	4	4	4	치킨은 굽네가 짱이죠
215222	5	5	5	5	맛나여 구워서 맛나여
215222	5	5	5	5	처음시켜봤는데맛있어요!배달도엄청빨랐구요볼케이노에비하면 많이안매워요같이온소스..마요? 멕시칸소스맛비슷한거 두가지오는데전그냥먹어도맛있드라구요~다음에또시켜먹어야지^^
215222	5	5	5	5	맛도좋도 양도많고 재달도 일찍오고 짱좋습니다
215222	4	4	4	4	맛있게 잘먹었습니다~
215222	4	4	4	4	항상 먹던거라 괜찮습니다
215222	5	5	5	5	맛있어서 재주문해쓰요
215222	5	5	5	3	너무 배가 고팠는데 맛있게 먹었습니다 역시 굽네는 볼케이노
215222	5	4	5	5	어쩔수없는구우면 작은닭이지만 순살은양이많죠 마블링소스진짜맛나서추가햇더니남아서회찍어먹엇는데 ㄹㅇ 강추
215222	5	4	5	5	예정시간보다 빠른 배달 감사했어요~^^맛있게 잘 먹었습니다~^^
215222	4	3	3	3	맛있습니다 재구매의사있습니다
215222	1	1	1	3	분명 주문시 음료라고 버젓이 써있음에도 음료 미포함에, 맛자체도 오버쿡되어 뻑뻑하네요. 널리고 널린게 치킨집인데 또 시킬 이유 없을 듯하네요.
215222	4	4	4	5	음료 있다고 써있던데~안 가져왔어요~ㅠㅠ
215222	1	1	1	3	치킨에 머리카락나옴..ㅎ 제거 아니구 치킨이랑같이 튀겨져나옴..위생수준 알만하네용ㅋㅋ
215222	5	4	4	5	배달이 정말 빨랐어요 ! 45분 걸린다고 문자왔는데 30분??도 안 걸린 것 같아요! 셋이서 햇반 두개 데워서 같이 먹으니까 완전 배불렀어요 콜라가 같이 들어있지 않아서 아쉬웠지만 나름 만족하네요!!
215222	5	5	5	5	맛있어요고기도 부드럽고 양념 잘 베어 있어요.맵지만 중독되는 맛근데 배달시에 원래 나무젓가락 안주시나요
215222	2	1	3	2	양이 엄청 적었습니다. 금액은 증가했는데..
215222	2	1	3	3	양이 엄청 적었습니다. 금액은 증가했는데..
215222	4	4	4	4	치킨 잘 먹었어요~~~
215222	3	4	3	3	첨시켜먹어 봤는데 넘 달아요~핫을 먹는게 나을듯요
215222	5	5	5	5	배달 예상시간보다 10분 일찍와서 좋았어요
215222	5	5	5	5	굽네치킨맛나요행당점좋앙ㆍ
215222	5	5	5	5	맛있어요 배달도빨라요
215222	5	5	5	5	맛있어용 고추바사삭!! 순살보다 뼈있는게 항상 맛있음
215222	4	4	4	4	닭이 굽네 치고는 크더라구요만족
215222	2	3	3	1	아직 도착 안했는데 도착했다고 뜨고;;; 빨리 먹고싶습니다...
215222	3	3	3	4	맛은 있는데 닭이 좀 바싹 말라있네요ㅠㅠ 딱딱했어요..
215222	5	5	5	5	굽네 고추 바사삭 순살 다 좋은데 비싼게 문제다
215222	5	5	5	5	똑같습니다 ~좋습니다~
215222	5	5	3	5	저는 정말 매운거 못 먹는데, 볼케이노는 처음이었어순한맛인데도 매운거 못 드시는 분들은 힘들 것 같아요하지만, 배달 빨랐고 강하게 매운거 잘 드시는 분들은 맛있을거같아요
215222	5	5	5	5	마시써욤^^♡♡♡♡♡♡♡♡
215222	4	4	4	4	행당점과는 좀 멀어서 약간 식었지만..그래도 맛나게 잘먹었습니다. 근데 날개가 하나만 발견되는 미스테리가..ㅜㅜ
215222	3	4	5	5	원래 콜라 안오나여..? 작은 캔콜라 하나도 안주시네요... 나무젓가락도 없고... 소스 양은 넉넉히 주셔서 맛있게 잘 먹었습니다..
215222	5	5	5	5	늘잘먹고있습니다ㅏㅏㅏ
215222	4	4	5	5	갈비천왕 맛있다!!!!!
215222	5	5	5	5	맛있어요
215222	5	5	5	5	너무 맛있었습니다 ㅎ 다음에도 또 시켜먹을게요
215222	5	5	5	5	마시떠요짱마시떠요옹
215222	5	5	5	5	배달도 빠르고 좋아요
215222	5	5	5	5	맛나는데 콜라가없네요
215222	3	3	3	3	갑자기 생각나서 시켜먹었는데 맛있었어요
215222	1	1	1	5	분명 메뉴구성에 콜라 써있더만 안주네ㅋㅋㅋ써놓질말던가 금호점은 꼬박주더만ㅋㅋ콜라조차 아깝나봄? 리뷰봐도 콜라 안준다는 리뷰있는데 신경절대안쓰죠ㅋ
215222	5	5	5	5	맛있어요 잘먹었습니다 근데 콜라가 원래 작은것도 안오는게 맞나요?
215222	5	3	4	4	맛있다. 굽넨 늘 옳지
215222	4	4	5	3	맛있었어요. 배달은 조금 느려서 아쉬웠어요.
215222	4	2	4	5	갈비천왕 밥 비벼먹으면 레알루다가 밥도둑
215222	5	5	5	5	맛있게 잘 먹었어요 ㅋㅋ
215222	5	5	5	5	맛잇어요 ㅋㅋㅋ역시 볼케이노
215222	5	5	5	5	굽네가 치킨은 최고인거 같아요. 약간 아쉬운건 계란을 안주는게 조금 아쉽네요
215222	4	4	5	4	볼케이노 모짜렐라 치즈 개존맛
215222	5	5	5	5	맛잇어요 ㅋㅋ역시 볼케이노예오
215222	5	3	5	5	맛있어요.. 그냥 먹으니 좀 짜네요밥이랑 먹어야 할듯...
215222	5	5	5	5	항상 시키는데 맛나요 ㅎㅎ
215222	5	5	5	5	양도 많고 배달 엄청 빨랐음 맛도좋음
215222	1	1	1	1	배달도느리고 다식어서왔네요
215222	5	5	5	5	맛있게 잘먹었어요~
215222	1	1	1	1	소스가 하나도 안오네요 딥치즈인데
215222	3	3	4	2	맛있게 잘 먹었습니다.
215222	1	4	1	5	파추가에 열어보니 끈적끈적해보였는데 아니다 다를까 밑에  물이고여있고 냄새났고 바로 버림,치킨은 기름많고 눅눅,신랑과 몇점먹다 말았음.싸울뻔...배송빠름.친절.
215222	5	5	5	5	둘 다 최애 치킨이에요
215222	5	5	5	4	맛도있고 출출할때딱이네요 맛있습니다
215222	5	5	5	5	고추바사삭시켰는데 존맛탱 바삭바삭하고 맛있음
215222	5	5	5	5	한번 우연히 먹게 되서 계속 맛나게 잘먹고있읍니다
215222	5	5	5	5	순살 반반은 진리입니다!
215222	3	4	2	5	아무리 오븐에구웠어도  너무뻑뻑하네요.간도 잘안베어있고
215222	5	5	5	5	맛있었습니다 배달도 빠르고 친절하시고
215222	5	5	5	5	양도많고 양념 맛있어요 ㅡ 마그마소스 추가해서 먹었더니 맛있네요 ㅋㅋ
215222	4	3	4	4	배달 빠르고 맛있습니다
215222	5	5	5	5	늘 맛있게먹구있습니다^^ 추운날에 고생많으세요
215222	3	3	3	4	고추바사삭은 기대이하네용ㅠㅠ볼케이노는 맛남
215222	5	5	5	5	잘 먹었습니다~~~
215222	3	0.0	0.0	0.0	배달을 받았는데 아래 영수증처럼 고블링이라고 나오고.. 콜라는 안가져다 주셨어요. 배달하시는분이 영수증에 나온 사이다만 가져오신거라고 설명 친절하게 잘 해주셨는데 이건 매장네 실수같네요. 그렇다고 고블링 소스가 더 온것도 아니였구요.. 시간이 늦어서 매장 연락 안받으시네요. 확인하시고 문자나 전화연락꼭주세요. 환불해주세요
215222	5	5	5	5	역시 믿고먹는 굽네치킨!!
215222	3	3	3	2	예전부터 전화주문으로 즐기던 고추바사삭이 어플로 주문하면서 맛과 양이 많이 변한듯.
215222	5	5	5	5	예상시간 보다 빨리 왔고, 맛있게 먹었습니다~^^
215222	3	3	3	1	45분 소요예정 이라고 문자가왔는데 배송은 한시간20분 걸리고 치킨이 식은정도가 아니라 차갑네요. 떡은 식은게 아니라 딱딱해서 가래떡 씹는줄 알았습니다. 닭시키면서 이런적이 처음이라 당황스러운데 다시해달라고 하고싶지만 시간이늦어서 내일데워먹어야 할것같네요.
215222	5	5	5	5	맛나게 잘먹었읍니다
215222	4	4	4	4	좋아요 맛있네요 배달도 빠르고
215222	5	5	5	5	생각보다 빨리왔고 볼케이노 진짜 맵네요ㄷㄷ 개좋음
215222	5	5	5	5	맛있어요 배송빨라요
215222	3	2	4	3	괜춘 양 적은디 ㅠ 엉
215222	5	5	5	5	따뜻하고 맵고 맛있어요
215222	5	5	5	5	치킨은 굽네가 최고인거 같아오
215222	5	5	5	5	맛있습니다 배달도 적당하고
215222	5	5	5	5	맛있게 먹었어요 배달도 빠르고요
215222	5	5	5	5	잘 익혀서 보내주셨어요 맛있어요!
215222	5	5	5	5	아주친절하고맛났어요!
215222	3	3	3	4	볼케이노는 소스를 계속 찍어 묵어야 맛납니다
215222	5	5	5	5	맛있고 좋아요~!!
215222	5	5	5	5	굽네 고추 바사삭 윙 맛있네요
215222	5	5	5	5	볼케이노 맛있어용 좀 덜매워진 느낌??
215222	5	5	5	5	고추바사삭 맛있어요 :)
215222	5	5	5	5	배달도 빠르고 맛도 좋아요 ㅎㅎ
215222	5	5	5	5	치즈가 많아서 넘 맛있게 먹었어요
215222	5	5	5	5	매콤해서 너무 맛있어요.
215222	4	4	4	4	오늘 크리스마스이브라 바쁘셔서 그런지 콜라가 안왔어요! 다음에는 꼭 갖다주세요!
215222	1	1	1	1	핫 갈비천왕을 샀는데 왜 그냥 갈비천왕이 온걸까여??
215222	2	3	4	1	맛있긴한데 양도적구 배달이너무늦어욬ㅋㅋㅋ두번시켰는데 항상 문자보다 20분씩은 더늦게와요ㅡㅡ...
215222	5	5	5	5	맛있게 잘 먹었습니다.
215222	5	5	4	5	너무 맛있어요 매운 거 잘 못 먹는데 또 시키려고 합니당
215222	1	3	1	1	맛 양 배달 세가지로 평가를 하게 되어있는데양은 언급 할 이유가 없습니다 프랜차이즈 양이 거기서 거기일거니까요 맛도 표준화되어있을테니 언급 할 필요없습니다 근데 배달이 55분 소요 예상이었는데 정확히 1시간 35분 걸렸습니다 치킨도 다 식어서 와서 표준화된 맛도 안나게 만들었네요사진은 그냥 치킨입니다별 0개는 못주네요
215222	5	4	5	4	첨 먹어보는 굽네치킨!!! 앞으로도 몇번은 시켜먹을것 같내요 ^^
215222	4	4	4	4	고추바사삭 완전 맛나요
215222	4	5	5	5	맵고 맛있었어여 ㅎㅎㅎㅎㅎ
215222	5	5	5	5	맛있어요~ 양념도 적당하고 항상 맛있게 먹고 있어요
215222	4	4	4	5	맛있네요!!! 배달도 빠르고
215222	4	4	4	4	배달도 빠르고 맛있네요 요즘 계속 시켜먹어요
215222	5	5	5	5	역시 꿀맛임 굽네 최공~🐵🐵 볼케이노 고추바사삭 넘맛ㅜㅜ
215222	4	4	5	4	너무나도 좋아하는치킨 인뎅 콜라를 안갖다주셨어요 하하....
215222	5	5	5	5	맛있어요~ 고추바사삭만 먹는데 다른굽네보다 맛있게 하시는거같아요
215222	5	5	5	5	늘 만족하며 먹고 있습니다.
215222	5	5	5	5	꿀맛❤️맛과 정성이 가득하구 배달도 빠르고 완전만족합니다 ㅎㅎ
215222	4	5	5	4	맛과 양은 최고에요~~~ 배달이 조금 느려서 아쉽긴 하지만 맛있었어영
215222	5	4	5	4	굽네 완전 맛있어요
215222	3	5	4	5	생맥주를 마셨더니 장이 약한 저는 다음날 고생했네요. 예민하신분은 병맥드세요. 치킨은 맛있었어요~ 배달도 빠르고 뜨거운 치킨으로 먹었네요.
215222	5	5	5	5	케이준감자 양이 어마어마 하네요.
215222	5	5	5	4	구운치킨 먹고 싶으면 꼭 굽네야
215222	4	4	4	4	너무 맛있어용 ㅎㅎㅎㅎ
215222	5	5	5	5	맛잇오요 다음앤소스챙겨줘요
215222	4	3	5	4	양은 좀 적지만 맛있어요!
215222	4	4	4	4	맛  있  어 요
215222	5	5	5	5	맛있었습니다근데 고추바사삭특성인지 는 몰라도바닥에 붙은부분쪽이 바삭하지않고 수분을 먹어밀가루맛이 나는 그런맛이나서 그쪽은 떼고먹었어요
215222	5	4	4	5	배달 신속하게 해주셔서 좋았습니다.고추바사삭 시켰을때 타지않고 잘왔습니다만 닭봉 두개가 덜익어서 한입 물었을때 핏기가 있었습니다. 조금만 신경써주시면 좋겠습니다.
215222	2	3	1	3	맛은뭐 그냥 그렇고 늦게오고 양도그닥..
215222	5	5	5	5	빨리주셔서감사해요ㅎ
215222	5	4	5	5	단맛이 강하나 매콤한 맛이 추가되어 좀더 매력적임
215222	5	5	5	5	너무 맛있어요 김 넣고 치밥했는데 꿀맛입니다
215222	4	4	5	4	치킨도 부드럽고 맛있었습니다.  배달도 예상시간보다 일찍왔습니다.
215222	5	0.0	0.0	0.0	외국인들에게 제일 소개시켜주고 싶은 우리나라 치킨 1순위 굽네치킨 고추바사삭!!!!!
215222	5	4	5	4	익스트림은너무맛있음
215222	5	0.0	0.0	0.0	맛있음
215222	5	0.0	0.0	0.0	언젠가 다시시키면 콜라서비스라도하나주시죠 다들힘드니 별말안하는데 후....이유는 배달원님께물어보시면대용
215222	3	0.0	0.0	0.0	콜라 1.25L를 추가 주문했는데 햇반이 배달되었어요. 주문과 동시에 결제한데다가 왔다갔다 하는 시간이 있어서 말없이 그냥 받긴 했지만 기분이 좋진 않네요.배송은 40분 걸렸고, 맛은 괜찮습니다.
215222	5	0.0	0.0	0.0	갈끔한맛 역시 갈비맛이 최고임
215222	1	0.0	0.0	0.0	굽네 치킨 맛있는거야 다들 아는 사실이지만, 여기 지점은 남김말에 적어 놓는 배달시 요청사항은 한 두 번도 아니고 매 번 무시하네요..양념 조금 더 주는게 그렇게 아까운지;;;
215222	5	0.0	0.0	0.0	느리지만 1시간내로는 옵니다
215222	1	0.0	0.0	0.0	스테이크 시킨줄 알았네요 미디움으로 왔어요 전화하려다가 그냥 냅뒀네요 닭 두조각먹고 바싹하게 구워오는게 당연한거 아닌가 다른 사람들은 전화해서 다음부터 그러지말아라 어떻할거냐 했겠지만 새벽에 주문했고 짜증만 났어요
215222	5	0.0	0.0	0.0	갈비천왕 먹었어요!갈비천왕에는 달걀 원래 안 주는 건가요ㅜㅜ?그거 좋아하는뎅.. 아쉽지만맛있었어요!!ㅎㅎ
215222	5	0.0	0.0	0.0	갈비천왕 짱맛. ㅠㅠ 식어서 전자렌지 돌려먹었는데 하악 그래도 짱맛💕
215222	5	0.0	0.0	0.0	맛있어요!
215222	1	0.0	0.0	0.0	시키고 나서 봤더니 역시나 혹평 일색이네요위생도 별로인 것 같고 닭이 많이 타 있고 냄새나서 재탕한건가 했는데 다른 분들도 그런 분 계시네요;; 재탕한 듯;; 냄새 나서 못 먹겠어요;;:
215222	5	0.0	0.0	0.0	네 일주일에 그래서 두번을 시켜먹었습니다!!!! 굽네치킨 최고! 고추바사삭 최고!
215222	5	0.0	0.0	0.0	너무맛있어서 일주일에 두개씩 시켜먹어요... 퍽퍽한 곳 없이 모든 살이 부드러워서 최고입니다!
215222	4	0.0	0.0	0.0	존맛. 볼케이노보다도 후라이드와 그 소스가 맛있었음
215222	5	0.0	0.0	0.0	역시 굽네가 맛있네요
215222	5	0.0	0.0	0.0	맛있어요
215222	1	0.0	0.0	0.0	정말 별로네요55분소유시간받고도 30분 더 늦게 오셨는데치즈도 누락하시고;감자는 다 식어서 딱딱하네요맛도 없고. 참고하세요 별하나도아까워요
215222	1	0.0	0.0	0.0	너무합니다 이거 보고 괜히 먹었다 싶었어요... 남은 거 다 버리게 됐어요.
215222	4	0.0	0.0	0.0	맛있게 잘 먹었습니다
215222	5	0.0	0.0	0.0	맛있네요
215222	5	0.0	0.0	0.0	맛있었어요. 외국인 친구랑 같이 먹었는데 넘 맛있다고 칭찬일색이었네요.
215222	1	0.0	0.0	0.0	느림
215222	4	0.0	0.0	0.0	굽네치킨은 엄청 자주 먹어용볼케이노가 짱이에요(๑･̑◡･̑๑)
215222	4	0.0	0.0	0.0	음 먹을만 합니다
215222	5	0.0	0.0	0.0	오늘 아주 조금 기름졌지만!!! 그래도 매운것 못먹는 저도 먹을 수 있는 매콤한 고추 바사삭!!! 너무 맛있어서 ㅠㅠ 혼자서 다먹을 뻔 했어요... 흥하세요!!!
215222	1	0.0	0.0	0.0	역대급 최악이였다. 배달이1시간걸리고 고추바사삭이아닌 완전눅눅했다 치킨은다식어서오고최악이다.
215222	5	0.0	0.0	0.0	잘먹엇습니다 역시 굽네가 젤맛나는듯
215222	5	0.0	0.0	0.0	맛있게잘먹었어요
215222	5	0.0	0.0	0.0	넘 맛났음
215222	5	0.0	0.0	0.0	두번째 시켜먹은~ 아이들도 좋아해요
215222	1	0.0	0.0	0.0	안 와요...
215222	5	0.0	0.0	0.0	배송은 조금 오래 걸렸지만 굿
215222	5	0.0	0.0	0.0	굽네 고추바사삭은 순살이 진리!
215222	5	0.0	0.0	0.0	오븐구이 치킨은 진리입니다 ㅎㅎ
215222	5	0.0	0.0	0.0	갈비천왕 맛나요
215222	3	0.0	0.0	0.0	음식 : 갈비천왕나름 먹을 만한 맛. 다만 찾아먹을 정도는 아닌듯 함. 새로운 맛이 아닌 갈비소스를 구운 닭에 바른 이름 그대로의 맛. 배달 소요시간은 살짝 늦은 감이 있음.
215222	1	0.0	0.0	0.0	아 전화해달하고 부탁했는데 전화도안주시고 애기깨서 제데로먹지도못했내요
215222	5	0.0	0.0	0.0	뭐 별 5개는 당연한거 짱맛 존맛 잘먹었습니다
215222	5	0.0	0.0	0.0	여전히 맛있음
215222	1	0.0	0.0	0.0	치킨상태가...하루 지난치킨인줄너무 딱딱하고 따뜻하지도 않아요;;이거랑 bhc치레카랑 두개 동시에 시켯는데치레카는 뜨끈한데 이건 다식었던데..식은건 둘째치고 치킨살이 너무 뻑뻑하고딱딱해요;;
215222	5	0.0	0.0	0.0	최고 ㅎ
215222	5	0.0	0.0	0.0	정말 맛있어요
215222	4	0.0	0.0	0.0	배송 빠르고 닭도 신선했어요 잘 먹었습니다~
215222	5	0.0	0.0	0.0	개존맛
215222	4	0.0	0.0	0.0	웨지감자가 아닌데여... 맛은 잇는데 닭이작았어요 ㅠㅠ
215222	3	0.0	0.0	0.0	굽네치킨답게 더 구웠으먼 어떨까 하네요
215222	5	0.0	0.0	0.0	내 취향..♡존맛♡♡♡
215222	4	0.0	0.0	0.0	역시  굽네치킨이 짱~~
215222	5	0.0	0.0	0.0	굿
215222	1	0.0	0.0	0.0	9시 40분에 주문했는데 35분 걸린다더니열한시가 되도록 오지않고있다취소할까보다
215222	4	0.0	0.0	0.0	맛있게 잘 먹었어요
215222	5	0.0	0.0	0.0	맛있어욤
215222	5	0.0	0.0	0.0	맛있어요
215222	4	0.0	0.0	0.0	오래 걸리긴 하지만 괜찮네요 ㅎㅎㅎ
215222	5	0.0	0.0	0.0	배달도 빠르고 맛있어요~!!
215222	5	0.0	0.0	0.0	맛있어용~~ㅋㅋ 배달도 빠르구요
215222	3	0.0	0.0	0.0	배달원 분은 진짜 친절하셨는데 근데...하.... 이거 고추바사삭 겉에 옷이 왜이렇게 축축하죠??ㅠㅠ 다른 곳에서 먹을땐 바사삭은 아니라도 그래도 겉에 수분은 없었는데 여긴 어디 잠깐 물에 빠뜨린것 같애요 ㅠㅠ
215222	5	0.0	0.0	0.0	맛있습니다^^
215222	4	0.0	0.0	0.0	역시 볼케이노는맛있내요 갈비천왕 처음먹는데 저는 소이갈릭이 더맛나용전화해달라고했는데 전화안해주셔서 별한개지워용ㅠㅠ
